L,a,b,oc
36.4614735771,5.15294239709,23.3812629424,1.58
14.1719618886,9.01792996778,10.4977831789,50.12
10.8531365881,4.45890754592,6.89238841745,0.46
28.0146572759,2.88062594468,12.4459797334,0.354
17.4386803233,5.09093801283,11.3374641789,1.5872
38.1633581383,2.31739487403,16.5398433849,0.9332
30.7758329658,0.697961116629,2.82557787061,1.3368
5.97596835059,4.61926009596,3.46442650496,43.12
17.3975846573,10.1507338343,14.4088256495,0.59
27.4242507604,11.2264948382,13.8439103481,0.318
26.625460296,7.97916502481,17.5610605382,0.29
15.310634954,4.31027886033,6.16428749978,7.96
18.643187059,11.0064750027,16.1016039203,3.31
20.0330726672,5.37906228721,11.4667583492,1.64
43.4706013355,4.23648498876,22.6673630627,0.51
8.96251631567,4.64245525404,6.32133053428,0.86
26.7063047775,4.23560458272,16.5730830598,0.65
32.8424486101,5.54368714014,23.4937858832,0.36
17.6710145437,3.29120567698,8.43787308816,1.2056
12.6868622561,4.20030734133,6.80020744213,1.424
22.37633899,9.11378938774,15.4846634066,0.2312
18.3227497224,4.94066737955,9.05255017195,3.1
42.0026989822,3.39424682256,21.8494377631,0.21
8.91766882345,6.87847511949,6.59050982501,39.27
42.5381609084,4.82819836927,21.4176076947,0.18
26.0701367339,9.86268629139,16.2209932464,0.1052
35.5366035585,1.4947187771,7.3911432127,0.06
13.0264454281,7.97274714112,11.7008455275,13.84
28.7619508736,10.897682336,17.4800942071,0.26
10.8854499379,2.1150939124,5.09724761386,2.79
31.7332480109,7.4692313659,14.8478017672,1.03
20.6550647401,11.0886689937,20.9637046483,0.23
39.3476650997,7.68461905962,24.1331028929,0.1436
27.1201434126,4.65146087353,15.0319281484,0.88
29.5582701316,8.68385220982,19.4376823621,0.25
18.658592903,3.64284857446,5.78254387219,1.798
11.4190535038,8.95276652238,11.5229130893,3.83
38.073629433,5.48358762917,24.9129934606,0.15
33.7624151209,10.3223007165,19.326889051,0.21
25.3873451988,7.69194164165,16.5321740491,0.22
26.7880384174,5.34609227658,12.6126214736,1.79
34.0074190721,8.2022763263,14.6807935917,0.3068
14.6410515654,5.45814852481,7.60060740135,8.15
8.34768998642,2.94092932683,3.83239787688,21.23
39.060859636,3.80424993741,12.3698659482,0.4104
23.897340672,6.63290305451,12.9598766101,1.2928
40.7221446395,2.76601525346,17.1763239307,0.2456
38.4674586097,2.53627582394,18.8246614095,0.3732
33.251050537,7.48363748474,19.1660413957,0.34
10.8383694319,5.84298600037,7.40612564248,12.08
10.6398703507,2.26299602287,3.98821167776,21.59
27.3139884512,6.97989691631,13.064931407,2.18
72.429135465,4.28314348278,18.1583983842,0.1656
12.7431919993,3.9277712276,6.68833428079,0.8352
31.063745302,2.04253573594,12.4630310691,0.2816
21.7046083117,10.0312101263,16.4492160202,1.59
13.0096666173,4.41939068434,7.63444637896,1.95
29.283189876,9.83872307538,18.4716972221,0.17
26.4907528929,4.96280834584,13.8432340604,0.1676
18.8144056808,5.3171515239,10.9819039785,1.81
10.3132447566,5.82807925965,6.9654744303,32.99
13.8659896495,7.96651423058,10.0386798775,0.768
27.4402958753,4.09532262288,14.9648849711,0.04
4.51397806197,3.01435063761,2.522196886,51.09
21.7040990948,0.524369819714,4.5290444619,0.5892
20.3764321228,12.2429069032,19.2356347168,0.468
21.4637633978,3.79457198943,7.73125504538,2.77
27.6776816513,4.69089280564,14.0001400587,0.174
56.6495322563,5.16115072425,23.4522088644,0.02
3.91755684498,2.12025783769,2.66077568142,16.82
10.5769925641,6.7746732728,7.37418889857,45.7
25.8950210513,6.27132794467,13.7181528644,1.25
34.2574290848,7.97467139771,19.4513044995,2.27
17.4398442225,6.02653928794,11.7183010111,1.74
39.9097288173,-0.558945356714,18.7215204394,0.3132
15.5615023988,2.83019581392,5.76361950312,2.1112
27.2628941356,10.8456710533,23.9937380893,0.1
18.9836029759,2.94758742458,6.237009141,0.912
14.4060850872,5.36232240462,9.44393829804,2.63
6.48181267133,3.95881513491,4.93059663598,2.81
15.4223561685,12.203413382,12.8650338859,52.61
10.1183504078,3.62540792702,6.13823691895,0.79
23.2922068928,7.24803949369,15.8265089379,1.0812
36.35853132,5.45855242815,13.4614943553,0.444
20.6419321846,3.87378106426,12.9491328142,0.4128
25.3106397822,10.6571380517,19.6161321775,0.15
23.1862718835,5.75243358651,11.6030864359,2.8156
17.184364485,5.51362463349,11.5251884794,1.77
14.3525528232,3.35497592042,6.76846063966,3.1868
29.9859518717,9.1845483781,17.1582654601,0.0996
9.67298108247,1.12464650174,1.20370287255,5.06
5.46704264381,1.00209080546,2.12252670632,2.2448
22.1070605956,5.59871557762,12.1313171963,6.94
63.8593982012,-0.182865404538,12.0640795042,0.1
12.0426373706,3.69449338273,6.05096475416,2.5048
17.195390096,4.10415783626,11.3218778633,0.13
18.8955939786,7.05936300987,10.7979589364,1.29
7.47890586213,5.5079979647,4.6812555252,41.58
2.69504198606,1.32440232523,1.33855090621,12.16
26.3172272146,6.81348123088,16.9435718868,0.1076
23.3760107834,6.29276878917,8.64318466559,2.39
29.0178466836,3.46220699187,10.9116853567,0.2224
53.2727759429,0.65064821038,25.7465016658,0.04
15.0425661662,8.5817864358,10.6105108684,38.11
8.04205121141,2.36663172922,2.35701598987,1.75
11.4906401299,8.92694837654,9.5384051033,4.28
10.7824288255,3.36322665674,10.0693467388,5.18
24.5104126757,7.8291444677,17.1560205719,0.37
32.2287853605,6.03647859276,18.9914626611,0.1356
10.8407875432,2.94561555007,5.78832659567,4.6004
15.5973217035,4.3463259109,7.66366855409,1.92
10.2983120858,2.53148179599,3.11436912072,2.83
30.1215120713,8.58708259058,21.1251458705,0.07
21.6318869101,4.14643765459,11.9388945443,0.6864
4.58789352722,0.93875611449,2.15266745572,0.5872
27.8338843832,4.60706911696,11.4113670808,0.7488
25.5031154807,2.37337920141,6.33310315146,0.1208
18.3047431724,2.90616020807,15.3528238716,0.05
26.8627391767,2.98484634739,10.1567051062,0.39
36.1302200669,7.63248741339,26.027763723,0.13
31.1503318123,3.52531675246,16.8116018306,0.1472
27.887332759,4.29542254701,12.1404618587,1.4904
30.0121359511,4.11201582078,13.9672377339,1.3388
13.4887015818,4.3066799015,7.94223693015,1.79
53.0967300239,11.2284237982,18.2053048231,0.2548
7.2578504711,5.53543587468,4.88930723079,46.38
20.8060962868,8.18538531257,14.1621433117,0.18
5.54088385119,6.71921027392,4.967487878,1.99
7.44468121829,2.8777022218,3.71973096141,37.524
20.6416374452,5.94118106526,11.1243520478,0.59
16.8233004779,3.88530274996,7.42370773311,1.42
9.65532170899,3.2901187253,6.25896994546,4.398
11.8322535031,3.392547138,5.5540046994,1.2928
11.5690881566,2.82279708384,5.53557158549,3.8012
30.9046803436,6.37076729285,14.7904642707,1.5124
15.6383488105,1.71939889353,4.21494973486,14.8744
10.0484413963,2.84777664184,5.68275249135,1.49
25.4483442385,1.86512154594,9.11808608603,0.22
12.5938926005,3.93240624177,5.54595175545,1.6244
2.69407160935,0.443160643878,0.483150439554,17.06
24.7769397795,22.3279045299,23.882389595,0.17
22.5200213019,6.75513269593,12.4004767765,0.6116
19.6076372452,6.98841393284,11.4417872748,0.6504
12.8203702064,1.43871148456,2.65164106091,2.2
11.0459989237,11.4554365426,11.1773240739,1.66
24.812826089,4.32927901704,18.5653889802,0.2416
2.76749899723,0.746956670467,0.808157713804,39.66
25.6933703863,4.53237956896,13.3867263987,0.89
8.65291765801,1.63023387339,2.36765880296,3.2884
32.8897861497,3.31098643642,12.1662580348,0.4456
16.4957846333,4.75448096485,10.9025450365,0.64
34.1589996111,4.47335150439,12.8702389683,2.86
23.1826077247,18.2143905202,23.5258762852,6.25
37.6209095438,6.94786987773,21.4945495529,1.79
11.6629342467,3.76040818534,5.3189411561,9.6888
8.30641968462,2.75646967331,3.9284633992,4.56
18.2351128987,17.4074880842,18.1898919632,1.02
17.9625534661,7.25947448687,9.66859029915,0.07
3.39377371787,1.60623456592,1.44789423968,54.34
19.5853265926,3.4170366064,6.94068851649,2.09
25.0542119888,25.559160774,25.7854869142,0.09
9.3562943944,10.9854802881,10.2666364787,0.5512
19.6548405601,6.22803181512,11.6576803027,1.97
16.3620023319,5.30416891439,9.48985800581,2.23
34.8974986478,8.60370015998,22.0383809836,0.58
39.8858885242,16.9573225935,29.4759001593,0.15
7.21287331493,1.89541555285,2.90129097717,3.4388
16.9930524165,7.87989665032,13.7820268391,2.0
44.7546628112,7.15086167578,20.7624408265,0.2096
20.4927486493,5.30896509205,11.5874000381,1.78
17.9686982686,1.74562732621,5.27033119489,1.0644
42.892807845,7.19940827687,21.3722901998,0.2
16.6479357196,6.33634269494,10.631237952,2.198
11.6407890806,2.18087084224,4.12220094829,0.5356
21.7279691628,0.950077667362,6.65659879079,0.37
11.9739563821,5.33540509269,7.2963009798,21.5008
5.17548159072,1.87247264519,2.7017461281,10.98
46.9117861753,6.43570438024,29.7956623083,0.3524
33.9502004433,1.84328747131,10.7392727387,0.17
16.5452225563,4.65180852338,8.47983465147,2.43
28.4359902512,6.84564281403,14.297604098,3.02
14.0577152637,1.88522553247,3.36863759492,1.6232
18.2009308143,11.8768209893,17.4013140408,0.7
42.2874224176,1.9990982148,14.424729554,0.07
29.4468696983,7.76013264589,13.9344992621,0.306
8.611022265,6.97961066941,8.41496383417,3.11
39.78991491,1.63954832642,20.7565468404,0.16
1.94089848928,0.450166093761,1.03059170247,24.09
44.6591915849,5.59355776868,24.7593604555,0.76
28.1757166702,11.8060265904,21.5108608134,3.47
7.2164966405,5.85237322935,4.83331620171,44.25
10.3260821506,1.40546374762,4.45678841655,6.8396
22.0278974322,18.354191965,20.8284794758,0.07
11.8516340039,2.19689782848,7.92667008046,0.1348
21.4117475442,3.45819919624,9.03380517684,0.4892
13.367828958,9.66203722391,10.7958285304,52.55
16.5455422375,3.25102855207,7.18935591285,0.79
13.7882562205,4.0914372316,6.89578571639,2.73
31.1154144372,8.2134177286,19.4538557576,0.07
20.4695691432,1.94940695966,3.44622699576,1.31
15.5248980771,0.8964898285,2.02742271642,1.4404
27.9206580506,6.57213566304,14.5571150972,1.102
29.4484831631,12.9694456739,17.3567700323,16.24
27.6700585657,6.06952622313,13.8655774294,1.39
16.0620008015,6.12108467364,15.339134999,3.18
10.1439242169,14.6567164816,10.8892802902,0.62
22.8866758126,4.52193272856,11.6577176016,0.15
17.1653249252,8.01853404622,14.5343206371,2.2
49.4757234931,9.02262308266,35.2633269059,0.19
22.3753124264,6.17425385941,12.5215231614,0.35
23.5709163477,3.91706366988,6.8060136043,0.91
24.0201014048,4.76503081172,13.2421616885,5.41
35.2121359758,3.64742313592,5.19084073766,0.9184
6.43574741569,1.5569868437,2.18414041597,4.68
14.1707177976,2.04339713252,6.84048591349,0.0944
32.0359431478,5.5175987819,15.2125079523,1.3024
34.9590794402,8.76339665009,23.3476825674,1.28
32.9944329696,3.06107654962,14.8759975168,0.08
4.23142079058,0.973504881171,1.84354320366,1.7668
11.5298294878,3.63582250108,6.43333404954,2.8328
14.8783921815,3.4214097428,7.52054957152,2.8332
27.6090989135,4.46301472334,13.2401337777,0.246
12.2747347262,4.04882528707,6.95027158105,1.81
40.1904175518,5.23110550309,9.94305050617,0.44
24.5683992899,3.62055537178,13.9647981037,0.2
32.7800414846,6.20693086164,16.5838057025,0.2832
23.9634599136,4.02875739936,13.4767040587,0.9304
28.6873029856,7.41928765647,14.0092600856,1.77
17.4073742137,4.68778734244,8.63361606744,1.88
31.337889388,5.69549593599,11.3198226209,0.7024
31.4126048968,7.52715313966,14.7246617148,0.97
18.5107487206,5.29513700954,8.09280672545,2.4116
38.3424881459,8.64417838245,26.8581735641,0.1232
71.3173127095,6.49821665358,13.5165910599,0.2968
55.1681600816,3.90307465681,29.6804186607,0.1
20.8921915538,3.66559586681,10.0311157655,0.6372
13.3939886875,3.94849648583,7.61506805032,1.2848
26.020787217,4.04304612886,12.6651753643,0.4208
20.2526533125,5.4325207681,9.86993053444,0.86
19.2490216461,4.32752814086,8.94226870259,0.2516
31.737131683,9.68698824988,20.4960656213,1.116
32.1033299065,5.06338690384,26.3920283359,0.13
5.01591308749,0.440719736762,0.896873398245,0.6524
36.7734170282,4.93626983897,13.4017729577,0.5548
9.07786150188,3.22040910843,4.43043401738,21.93
52.6503207573,2.32091652233,15.5576060289,0.2628
23.8070463584,7.42567406295,16.0316365276,0.03
4.76251559409,3.71915816236,3.01338078277,41.34
45.5794214971,0.432746393557,19.6031617175,0.28
7.31895264919,3.17135616667,5.4494076582,2.94
17.7787371494,10.920122145,16.4769182896,0.84
25.4420772625,6.20679425297,14.9130944629,0.48
22.315885865,1.3035565555,8.71636910566,0.1912
41.2538086401,-0.786453671769,19.9493315855,0.128
19.7133265497,3.65461815843,10.4510621076,0.8812
46.169818499,3.32048656739,22.4391125546,0.13
32.0879693909,3.18032335901,18.0794883476,0.3036
34.6296642308,8.50405708081,20.5955356581,0.63
20.3199428869,3.24859639242,4.48544564803,2.4892
19.9110530063,5.35341978184,11.6416410776,1.8484
44.2862305081,0.874759479139,12.0132250211,0.0512
33.1597285207,27.4941628704,32.3633787624,0.11
39.0739905521,12.1070558473,29.9585217563,0.2876
24.1309468468,6.09440637438,14.1045382474,0.5692
27.1349313646,9.643190875,15.2083619813,0.2368
29.1505556059,8.61018299509,16.4793931315,0.12
30.6253994596,11.9501643613,17.6432472412,0.07
13.7086321096,0.293080970007,3.5607205128,0.2872
27.5234158571,3.62834382511,7.60792567192,2.8104
12.9658623287,0.949013469027,2.85556297603,0.692
16.4766306561,3.51395539463,6.73784151088,1.25
14.7839372247,3.27030180322,4.82868906669,2.9956
17.1732121945,5.01353066864,11.1433788327,1.3532
29.712906314,4.54525984994,10.6115341502,0.63
10.5292219211,2.73428415229,5.51108052988,3.9684
14.4539673355,4.16327632836,8.20894787859,1.95
24.2484593062,7.07861188838,13.2930731889,9.84
40.7884535577,5.24318785924,18.415017365,1.37
13.4076165909,2.72486403451,4.46933113153,3.01
22.8618021412,4.65230818787,14.9918962704,0.8476
27.1482463764,12.5545542709,22.2386838482,4.51
37.5867983129,7.54998264936,17.2910546379,0.45
8.40947208982,4.68605609771,4.59589385667,38.5
28.0279784711,6.68923149509,12.7355131835,1.4424
24.1509545296,7.41174030499,9.95200516593,14.01
30.631397062,1.14140437616,25.9975449435,0.35
8.73065765773,1.9164372515,2.84958042353,4.72
7.48624288503,2.56716776934,3.32314413966,0.0732
18.3495161719,8.03806665353,12.6856710603,1.06
19.8195812679,22.3493024069,21.1167279268,0.29
39.0464562061,4.83284982795,21.6722888931,0.28
22.6518973861,7.40962409582,16.9547180298,2.55
11.5326354007,8.64471456968,9.43836163435,46.64
17.7656046302,5.39592544791,11.7980287373,1.7436
20.149506499,8.84599121461,13.9702047608,1.06
6.01092733281,1.17798833623,1.54084316588,5.4664
28.4942851276,5.25642945453,14.1680492059,0.63
13.4310612991,3.22531919328,5.80916957301,1.634
44.5145884679,0.475757642782,23.5156263144,0.2304
7.30185185166,4.34404364327,3.82652195578,42.9
11.4788358069,4.41506398819,6.92384870012,6.3344
13.011653637,6.32122391837,8.42708563339,36.4
29.0557029681,26.2728969178,29.922538946,0.14
7.86963702013,2.53724543556,4.05030608568,8.06
20.1871032442,7.32342408695,12.2572746516,3.49
33.0112698133,4.74456193377,18.4380480593,1.22
25.0278661822,4.57891392694,8.24376808321,0.71
15.2959586767,1.73296044946,5.17173618707,16.8192
30.6486214989,5.01903927233,18.876385243,0.37
18.8064630021,13.885578044,16.2655712257,0.54
4.15577309078,2.16072072738,2.18060367596,60.0
16.0075549214,5.62563254214,12.3716379005,4.66
17.6756068082,5.07181270693,11.3143455206,1.552
20.875394093,1.65331421282,3.51113475538,0.9996
3.15680736466,1.55264627904,1.09196419819,43.61
21.759112344,5.10037412871,12.6543928724,0.1616
8.20998199386,6.70739738797,6.07960155595,40.11
24.2852222281,3.57218730278,11.7295539696,0.2076
8.32344683394,4.41335985488,3.98743144322,57.16
37.8104343253,8.32146284805,19.0244519839,0.12
29.9115699597,4.91123193068,16.438223092,0.34
16.6630143413,1.07130265777,2.26339654361,2.886
25.1524396861,1.81592843381,6.4899510504,0.65
30.8622926529,2.507873676,13.8131524268,0.4504
8.88336548269,1.99199649287,3.0779708696,5.0
24.899613531,3.91984187669,9.56882532281,0.83
48.1237713548,6.00782685245,11.5509433092,0.12
11.5231238304,3.59312900383,6.60561940416,1.3652
41.6934281103,0.787935505806,26.1001220361,0.0688
21.6563192474,4.45400976549,9.4076792784,0.55
18.1933856537,1.78979728296,4.17217783305,2.004
42.0018547932,2.1266301446,20.149384313,0.318
23.3781109186,5.73209201142,9.82949620776,1.33
26.7252638404,6.3576441947,14.2099391049,1.1812
16.6856188332,3.37550819949,6.67535858033,1.57
8.22958108619,2.50027342536,3.31861289252,3.2
34.5312820384,6.68901851155,10.5657132022,2.45
21.688139228,5.54059258628,9.48198449431,0.9372
37.0195617009,5.50372488737,13.6074878908,1.342
9.15321692508,5.87090772193,6.33835336637,47.58
21.0560584172,18.0194901514,18.5752379142,0.044
5.31378482781,0.769368736776,2.01941981754,8.2332
9.27178743198,4.03514017209,4.22420056941,32.14
41.534069717,1.53288144695,19.0331414428,0.0416
21.3411308317,1.21981542198,7.66559485492,0.61
15.8207985059,0.759750427179,0.46020442794,3.41
21.0473298888,4.05997809368,7.3124859265,0.52
38.8798973799,15.1706644585,25.2897321161,0.1
15.2557757426,3.48673736042,7.15389865023,2.1268
32.8651056457,1.6722290884,13.0547773159,0.1032
39.2701116672,4.26299006357,17.6676778268,0.1284
40.4616038576,7.13433109093,22.2944494928,0.36
12.571136843,4.17748536684,7.55975515636,1.5
26.4651998374,5.91695007724,18.7229008777,0.1252
19.1524462179,7.09799237286,11.1580772424,0.6996
37.3832552851,4.81858787581,25.3239021667,0.06
16.415256968,4.29340522679,6.48898384555,2.66
19.4889958617,5.5135876465,12.4421850977,2.1876
13.9548614719,3.81434547184,6.20962025267,1.4376
35.3914627938,10.6369550957,26.9699399921,2.43
17.6158179453,8.01631252539,12.5486760067,1.14
19.3006666773,5.38876599121,10.4435062766,2.0568
21.3522853468,4.6765154707,9.15406169769,0.99
35.1186610252,4.42072294545,12.4704923571,0.74
19.6336656767,5.60001188316,12.643915289,2.148
20.9617078318,10.660212715,17.9709994932,0.33
19.4091943244,1.01618251127,7.68307744537,0.62
18.8788247694,9.00998582411,13.9588904489,6.46
29.0943564878,3.78227685898,17.054593896,0.09
54.4307048201,3.72250441232,23.9584310454,0.5
19.1094583158,3.57861484853,10.9942189158,0.91
21.4555953108,2.00441414607,10.4351292207,1.87
18.9085397147,3.57191327371,7.02781216878,1.3
24.1822131318,1.00313035883,2.14350726908,0.594
16.0201707748,4.84414853493,10.4229892013,1.322
7.09306333569,3.40691809006,3.6403987612,39.71
14.6099126001,2.86010753841,6.94150522879,1.7884
14.2093507612,7.227829287,12.5455171301,0.71
21.8359476453,6.57999670014,9.72034303771,0.3392
24.7104591199,3.45547479701,5.88413463111,0.37
30.3209581029,7.71184128684,19.63303165,0.41
22.6276660831,4.93877483771,11.1362631812,1.2988
30.8972630535,1.3483677937,25.7567221424,0.49
30.7290571941,4.53954916716,17.2239811181,0.27
25.8181890903,3.09379445442,3.07287250087,16.4224
14.832429569,10.1925011862,14.1314709509,0.76
6.01520430771,1.02577496752,2.94403568277,0.65
14.8670148622,0.0679572347389,2.50024090016,0.7156
32.1382944645,3.02113087068,16.7182048929,0.09
32.5565561111,4.98438018194,14.4785739356,0.0832
14.0910042964,7.76004490743,11.7427043084,0.24
17.5060207327,5.35241249547,11.4385467684,1.3204
16.5942209876,3.15402455625,4.91726148222,0.67
17.0893229541,1.48228150015,6.31407768637,0.2672
8.65589865038,1.7263590436,1.63107815798,23.2
12.576748489,3.02089100474,9.317917978,3.99
10.6734907904,1.09355303218,6.03513752762,0.2332
24.1002609738,5.55741898571,13.3768572027,0.684
27.3130580767,4.94948737145,15.4693543538,0.0664
16.8441453521,4.24855490992,10.1344249476,1.2764
37.8183033537,4.22830529346,20.7553182435,0.68
22.5043403617,2.27687106986,2.26876673265,6.2336
24.7482402883,2.77379254912,15.8345158301,0.1744
21.8858746743,3.65219006407,7.12183811845,0.1032
5.08392290303,1.07178497953,2.06299002904,1.66
25.7672235964,8.31091072396,15.9202202495,2.1208
15.7828991141,4.43452975521,9.72415966185,1.28
22.4124972406,3.39333983468,13.1663410668,1.6812
7.64439273126,2.72388411158,3.40864881144,2.5
7.17745511415,2.01012258803,5.09029449401,1.2344
33.2870483944,3.57178292404,12.5750023692,0.2224
40.3309166573,1.79483952625,13.6585031712,0.2788
26.9613428957,14.1625993203,24.0696995304,0.27
14.8659727766,2.77484931018,8.39061928741,1.58
9.18758712445,4.96929584061,6.80689929024,0.4164
12.4972931781,5.48146878924,6.37720175351,4.66
23.0124148489,6.03571824597,11.0265340233,0.8448
21.6945048093,3.87168986331,12.5283317271,0.7236
36.1188222704,9.42161055307,23.9894690485,0.2188
38.4709166026,5.92770358709,16.758818566,1.4484
14.1296035228,4.81944939009,8.678109548,1.07
28.4334379246,3.67931669379,12.8907591596,1.2624
32.3705731038,4.11766661818,15.476666898,0.2444
32.7517732583,8.39014312107,21.7987683639,0.974
24.7756305579,2.29473990278,10.7011270937,0.3652
18.9884176329,6.24090411214,8.09404983779,28.87
18.494703904,5.97460168591,10.7299478605,4.13
33.0903821931,18.3914912162,25.2455911652,0.03
29.0322408951,8.41626714753,19.0418295211,1.43
11.088152317,6.715792513,8.11548725617,35.46
22.1617889457,5.71224645947,13.5671371815,1.08
22.6666489535,1.83042141588,8.71496795725,0.77
43.0464233433,2.64957178286,13.6696502683,0.39
10.4821707497,6.39513504249,7.70024180336,11.11
35.6128390692,6.94824808858,17.9845052945,0.41
23.060939053,6.92695952122,13.998857845,0.66
8.70933790689,6.11923343934,6.54256425842,32.24
12.817132452,4.23467488553,6.61694430074,1.1524
18.483152662,3.99097058291,10.6558697063,2.4992
7.17383492078,3.63544422379,4.85826208881,1.4924
12.1000827745,3.57593808667,4.26061691288,35.26
36.2031151868,1.26927987848,22.6057108694,0.2204
13.9090914322,4.53461639753,7.4463651817,1.404
13.9744511768,0.135665407779,5.96477967219,0.6284
26.3017782347,6.38883641061,15.6023410592,0.358
28.5329600566,6.34364854353,14.0900633779,1.27
39.2416960421,11.5118134697,30.2855750336,0.0588
20.5103792326,6.18315189733,13.5223969023,1.46
14.3992198094,4.43513621338,8.32069560848,2.9
19.7322640053,11.4818245742,15.5417004421,0.4888
5.83470523625,8.82445197724,5.55104481282,0.8
29.0221795421,9.32353370079,17.7799560886,1.06
39.2987826536,4.89050026602,23.2217140037,0.9392
10.9085833533,4.17942953707,6.79536971635,2.3
39.6757019568,2.76320296221,12.4377741366,0.142
27.7850121167,6.27546779867,17.4514216728,0.7856
19.9272303601,6.45121045353,10.4834162532,1.1872
20.6925158513,5.16441385437,11.5172769757,0.72
13.5312400144,1.34358513638,2.02630668594,0.9344
35.330792819,6.66797136935,18.2147783225,3.51
29.3081170326,5.8168683639,14.3368610395,3.5172
25.2713175936,5.43005112747,16.1360814522,3.264
6.70849872116,7.2239843555,6.20261512548,4.6
18.4259561007,7.85580450603,12.9576389021,3.45
24.4819794225,8.11384960122,17.942559794,0.1252
23.6366967937,5.68455220285,11.7240975048,0.83
8.80548177588,5.60080623079,5.6654950781,37.62
28.9418207003,9.71549910408,20.2361779884,3.76
14.2383888309,2.56806557574,4.38474698146,1.71
2.4060739444,0.392864440831,0.574425809006,4.0572
24.520253407,3.07229334989,12.0446198825,0.5776
21.3330379128,4.40253695197,11.5301079253,1.03
40.7920154886,5.47767946404,21.4781298714,1.44
26.3691693701,6.32649405599,13.8805285245,1.09
27.4293845601,21.2005607344,24.390176989,0.15
15.1821156633,4.57117259178,8.70535347258,1.3
42.66004155,2.21251540597,14.9577960502,0.14
24.4059204105,7.18927595776,14.0166910249,5.3772
24.3070507448,1.26890388255,4.90440646762,0.95
18.1644501521,4.84986610981,8.29494187316,0.4228
35.4728499399,6.78008803494,25.2957110724,0.1196
21.4815948744,7.20254778008,13.5263436231,3.21
20.2310807758,1.8714870527,9.56962592366,0.9388
16.0109462815,0.117852955323,3.99868913018,0.47
9.342451363,1.37164338543,6.52053527832,0.3164
12.1108084625,2.03626079311,4.05343322539,3.1704
36.7746559415,25.2002780827,34.2047285407,0.11
17.5167638519,4.54180613942,9.84677890792,1.79
3.93521946377,2.63053399663,2.17303771826,48.7
29.4737209471,6.01747155188,14.5731191703,0.1592
19.1034408649,15.7454663811,19.0687629042,0.36
9.54531937782,3.07294092798,3.90030900993,16.7
35.7137515087,6.64222907941,15.7542343733,0.282
20.8276995897,1.5688934045,7.45814700921,1.596
22.5150656792,11.9879659829,17.43846031,3.79
5.86952976692,0.637129052087,0.55525470005,1.2704
25.8785111788,4.96420020336,11.6571903263,0.548
34.1133755115,7.43568098869,18.9247031958,1.44
21.0105210705,11.5557932564,19.6936710659,0.48
25.6590758229,12.72036854,19.1928452931,0.09
17.110721188,5.72202265651,11.2543681972,1.01
7.48712082392,6.92443535189,5.1289198187,52.09
19.7426234178,4.22752545068,11.0283348794,1.7344
5.89322862556,3.15293857416,4.69662033184,6.67
10.7245377685,5.49916470127,6.38924674949,21.02
36.6693631186,0.637798000947,13.9323580793,0.2348
11.1785887454,2.74878966886,5.90663812122,3.2212
20.9548115188,4.45480454773,9.62223420578,0.61
5.12641270362,2.56488630189,2.40079252021,37.66
