HX,HY,S,V,oc
0.958190307515,0.286131673508,0.572413793103,0.145,39.27
0.824264747883,0.566204579103,0.455319148936,0.47,0.18
0.914967537166,0.403527453752,0.549079754601,0.326,0.1052
0.836350808966,0.548194604444,0.207865168539,0.356,0.06
0.923784190417,0.38291352749,0.64321115029,0.1905889157,13.84
0.917395359171,0.39797707845,0.548746518106,0.359,0.26
0.887790552167,0.460247689275,0.353747791413,0.1361697474,2.79
0.898980575098,0.437988499389,0.446866485014,0.367,1.03
0.891989942708,0.452055242318,0.739304070342,0.2838556018,0.23
0.847448439416,0.530877709582,0.540481400438,0.457,0.1436
0.851325795951,0.524637388248,0.474025974026,0.308,0.88
0.881156423096,0.472824870366,0.564245810056,0.358,0.25
0.926174648958,0.377094841689,0.308056872038,0.211,1.798
0.930017223684,0.367515936595,0.707182320442,0.181,3.83
0.814115518356,0.580702955711,0.554272517321,0.433,0.15
0.901453205854,0.432876561685,0.527195513084,0.4082025559,0.21
0.88677368592,0.46220388354,0.550161812298,0.309,0.22
0.883447477464,0.46853020667,0.429508196721,0.305,1.79
0.909982683162,0.41464625447,0.430025445293,0.393,0.3068
0.935355868899,0.353708069623,0.446808510638,0.188,8.15
0.936949725,0.349464179599,0.372881355932,0.118,21.23
0.859967883994,0.510348154204,0.316425120773,0.414,0.4104
0.900019145501,0.435850361628,0.480701754386,0.285,1.2928
0.807531222031,0.589824826067,0.38337182448,0.433,0.2456
0.79335334029,0.60876142901,0.427184466019,0.412,0.3732
0.869945107858,0.493148567182,0.512886597938,0.388,0.34
0.94114004798,0.338016878409,0.522292993631,0.157,12.08
0.917653158604,0.397382285092,0.308270676692,0.133,21.59
0.905280818987,0.424813651821,0.448629386733,0.3192045346,2.18
0.841253532831,0.540640817456,0.268983268983,0.777,0.1656
0.917211301506,0.398401089846,0.423312883436,0.163,0.8352
0.81218887278,0.583394579108,0.354740061162,0.327,0.2816
0.913545457643,0.406736643076,0.614035087719,0.285,1.59
0.914634300534,0.404282198824,0.461538461538,0.169,1.95
0.900318771402,0.435231099373,0.555555555556,0.36,0.17
0.866025403785,0.5,0.456953642384,0.302,0.1676
0.89503957483,0.445986725685,0.484716157205,0.229,1.81
0.945590479565,0.325359255219,0.519736842105,0.152,32.99
0.942877445461,0.333139794742,0.566326530612,0.196,0.768
0.841253532831,0.540640817456,0.464285714286,0.308,0.04
0.964469175054,0.264195401872,0.534090909091,0.088,51.09
0.809016994375,0.587785252292,0.183486238532,0.218,0.5892
0.915224462026,0.40294439332,0.708771929825,0.285,0.468
0.901871870716,0.432003621293,0.341798231876,0.2400479726,2.77
0.860319879963,0.50975455284,0.445512820513,0.312,0.174
0.826213123644,0.56335767885,0.399178538198,0.6224810926,0.02
0.929118840471,0.369781260046,0.602564102564,0.078,16.82
0.954021593775,0.299737883175,0.540880503145,0.159,45.7
0.888835448655,0.458226521728,0.471947194719,0.303,1.25
0.874826006525,0.484437259414,0.511221945137,0.401,2.27
0.899312130171,0.437307320459,0.533936651584,0.221,1.74
0.717507257044,0.696551029063,0.389705882353,0.408,0.3132
0.903157573662,0.429309209238,0.327777777778,0.18,2.1112
0.875053579627,0.484026066222,0.691867072492,0.3504980817,0.1
0.899967884766,0.435956197788,0.308056872038,0.211,0.912
0.910863824921,0.412707029804,0.510638297872,0.188,2.63
0.922867994226,0.38511643075,0.590099416717,0.1122223336,2.81
0.95931397454,0.282341456843,0.646551724138,0.232,52.61
0.914892577171,0.403697377051,0.453237410072,0.139,0.79
0.884987637463,0.465614520325,0.559440559441,0.286,1.0812
0.881606242748,0.471985627692,0.368421052632,0.399,0.444
0.848048096156,0.529919264233,0.497925311203,0.241,0.4128
0.899524835092,0.436869627066,0.632063478503,0.3261432149,0.15
0.898291751555,0.439399509659,0.448529411765,0.272,2.8156
0.892254238618,0.451533358311,0.527777777778,0.216,1.77
0.901921228793,0.431900563849,0.390804597701,0.174,3.1868
0.902345341059,0.431013788026,0.519337016575,0.362,0.0996
0.961261695938,0.275637355817,0.131578947368,0.114,5.06
0.893632640323,0.448799180201,0.325301204819,0.083,2.2448
0.890238450808,0.455494786691,0.473282442748,0.262,6.94
0.748510748169,0.663122658243,0.1828125,0.64,0.1
0.92147621187,0.388434796275,0.406451612903,0.155,2.5048
0.866025403785,0.5,0.507177033493,0.209,0.13
0.924726294324,0.380632737144,0.495798319328,0.238,1.29
0.96272806751,0.270471196301,0.52,0.125,41.58
0.961261695938,0.275637355817,0.535714285714,0.056,12.16
0.872119510984,0.489292916934,0.541401273885,0.314,0.1076
0.937352848521,0.348381453825,0.378676470588,0.272,2.39
0.86122624318,0.508221760709,0.351437699681,0.313,0.2224
0.741966007997,0.670437501171,0.422735346359,0.563,0.04
0.944607657773,0.328201725888,0.566666666667,0.21,38.11
0.961261695938,0.275637355817,0.272727272727,0.11,1.75
0.954774825929,0.297329836667,0.620111731844,0.179,4.28
0.846369072845,0.532596838642,0.624721406827,0.1492224737,5.18
0.883512044446,0.4684084407,0.576158940397,0.302,0.37
0.850388668057,0.526155027763,0.510810810811,0.37,0.1356
0.904357160698,0.426776435496,0.404255319149,0.141,4.6004
0.913545457643,0.406736643076,0.418848167539,0.191,1.92
0.949242643573,0.314544756151,0.276923076923,0.13,2.83
0.869655272722,0.493659504747,0.58904109589,0.365,0.07
0.86373991885,0.503937845955,0.46,0.25,0.6864
0.882947592859,0.469471562786,0.4,0.075,0.5872
0.881012194286,0.473093556836,0.385113268608,0.309,0.7488
0.881453363448,0.472271074773,0.248120300752,0.266,0.1208
0.804255972398,0.594283039352,0.596330275229,0.218,0.05
0.85536426016,0.518027009373,0.346020761246,0.289,0.39
0.83498989486,0.550265277372,0.603286384977,0.426,0.13
0.819785139152,0.572671219484,0.460641399417,0.343,0.1472
0.868146000964,0.496308896767,0.398058252427,0.309,1.4904
0.850452037579,0.526052594117,0.416918429003,0.331,1.3388
0.908143173825,0.418659737537,0.462427745665,0.173,1.79
0.920649886677,0.390389275163,0.383986928105,0.612,0.2548
0.957497359062,0.288442034713,0.548387096774,0.124,46.38
0.909755822398,0.415143762584,0.562618955932,0.2652149689,0.18
0.964113733303,0.265489565249,0.722073211119,0.1187363051,1.99
0.931479738926,0.363793204953,0.405405405405,0.111,37.524
0.905161395212,0.425068051749,0.469614341645,0.2488755077,0.59
0.906786171129,0.421590844124,0.386934673367,0.199,1.42
0.900968867902,0.433883739118,0.470149253731,0.134,4.398
0.922142776926,0.386849711081,0.384105960265,0.151,1.2928
0.905636093763,0.42405573416,0.376712328767,0.146,3.8012
0.883781235169,0.467900340204,0.444759206799,0.353,1.5124
0.889871808812,0.456210657353,0.244186046512,0.172,14.8744
0.900968867902,0.433883739118,0.417910447761,0.134,1.49
0.830184030816,0.557489439343,0.317164179104,0.268,0.22
0.935716819041,0.352752086549,0.38125,0.16,1.6244
0.959492973615,0.281732556841,0.244444444444,0.045,17.06
0.95845497188,0.285243872638,0.756613756614,0.378,0.17
0.906307787037,0.42261826174,0.485294117647,0.272,0.6116
0.917653158604,0.397382285092,0.502040816327,0.245,0.6504
0.91656225587,0.39989202432,0.194444444444,0.144,2.2
0.957497359062,0.288442034713,0.723404255319,0.188,1.66
0.819152044289,0.573576436351,0.581314878893,0.289,0.2416
0.957989512315,0.286803232711,0.36,0.05,39.66
0.861206502152,0.508255212124,0.451298554081,0.2915975549,0.89
0.935016242685,0.354604887042,0.234234234234,0.111,3.2884
0.848351197812,0.529433891218,0.347578347578,0.351,0.4456
0.883823560624,0.467820386138,0.513152537173,0.205403145,0.64
0.867958139916,0.496637360005,0.363881401617,0.371,2.86
0.936474495333,0.350735683373,0.766763848397,0.343,6.25
0.851394207017,0.524526361833,0.509259259259,0.432,1.79
0.935507835926,0.353305942381,0.384105960265,0.151,9.6888
0.928367933016,0.371662455661,0.376068376068,0.117,4.56
0.960623756603,0.277852475694,0.741258741259,0.286,1.02
0.938602549877,0.345000367195,0.480349344978,0.229,0.07
0.96370564389,0.266967098974,0.469696969697,0.066,54.34
0.902739620196,0.430187375603,0.331818181818,0.22,2.09
0.965352711353,0.260948544129,0.79059462135,0.3963604017,0.09
0.950812911864,0.309765728627,0.777777777778,0.171,0.5512
0.904162669653,0.427188327095,0.5,0.242,1.97
0.910035111164,0.414531176691,0.478048780488,0.205,2.23
0.867166367815,0.498018564444,0.553140096618,0.414,0.58
0.903706107016,0.428153327841,0.64996359399,0.517089071,0.15
0.920905517945,0.389785873293,0.330097087379,0.103,3.4388
0.907358694568,0.420357228309,0.614035087719,0.228,2.0
0.861312628233,0.508075345246,0.443564356436,0.505,0.2096
0.889579964776,0.456779472251,0.477551020408,0.245,1.78
0.871112994087,0.491082632083,0.262886597938,0.194,1.0644
0.857839761573,0.513917253519,0.466119096509,0.487,0.2
0.915073845161,0.403286322484,0.518691588785,0.214,2.198
0.911505852312,0.411287103131,0.297872340426,0.141,0.5356
0.813169636456,0.582026753978,0.262222222222,0.225,0.37
0.936633498269,0.350310847564,0.481707317073,0.164,21.5008
0.920839834178,0.389941020913,0.449631342578,0.08721426875,10.98
0.811496724263,0.584356968394,0.554104477612,0.536,0.3524
0.819637711261,0.572882206286,0.294285714286,0.35,0.17
0.909631995355,0.415415013002,0.435643564356,0.202,2.43
0.893632640323,0.448799180201,0.462235649547,0.331,3.02
0.91821610688,0.396079766039,0.227848101266,0.158,1.6232
0.923752738318,0.382989397307,0.704805476781,0.2608449478,0.7
0.804597779768,0.593820185571,0.318906605923,0.439,0.07
0.909124299803,0.416524918232,0.452173913043,0.345,0.306
0.924778469125,0.380505956647,0.698516323801,0.1459448835,3.11
0.767236607106,0.641364162327,0.444444444444,0.423,0.16
0.904357160698,0.426776435496,0.513513513514,0.037,24.09
0.820763441207,0.571268215095,0.49500998004,0.501,0.76
0.900120515942,0.435640972339,0.635359116022,0.362,3.47
0.962917287348,0.269796771157,0.552,0.125,44.25
0.866025403785,0.5,0.314960629921,0.127,6.8396
0.951845597644,0.306577817601,0.733312796722,0.3299745879,0.07
0.846435698729,0.532490946324,0.463087248322,0.149,0.1348
0.877425397955,0.47971311325,0.375,0.24,0.4892
0.953396392055,0.301720598595,0.615,0.2,52.55
0.893632640323,0.448799180201,0.373056994819,0.193,0.79
0.91821610688,0.396079766039,0.416184971098,0.173,2.73
0.876206761943,0.481935379823,0.544474393531,0.371,0.07
0.919979443659,0.39196660986,0.183098591549,0.213,1.31
0.900968867902,0.433883739118,0.12962962963,0.162,1.4404
0.887405559164,0.460989559062,0.470769230769,0.325,1.102
0.936184072888,0.351510144477,0.550531914894,0.376,16.24
0.885197715571,0.465215008731,0.454545454545,0.319,1.39
0.866025403785,0.5,0.666666666667,0.213,3.18
0.977875970881,0.209185529075,0.772106846211,0.1930729347,0.62
0.874911325418,0.484283153387,0.441064638783,0.263,0.15
0.902739620196,0.430187375603,0.632034632035,0.231,2.2
0.819458533396,0.573138475453,0.616645329679,0.5843153021,0.19
0.896285133392,0.443478251621,0.484900689361,0.2679095024,0.35
0.917916585254,0.396773414578,0.298449612403,0.258,0.91
0.866025403785,0.5,0.469314079422,0.277,5.41
0.937924548313,0.34683936004,0.18836565097,0.361,0.9184
0.930873748644,0.365341024366,0.297872340426,0.094,4.68
0.857457136131,0.514555400028,0.373493975904,0.166,0.0944
0.867688096588,0.497109009212,0.436111111111,0.36,1.3024
0.861629160442,0.507538362961,0.575539568345,0.417,1.28
0.823145549391,0.567830436413,0.40033841015,0.355200339,0.08
0.900968867902,0.433883739118,0.394366197183,0.071,1.7668
0.913545457643,0.406736643076,0.430463576159,0.151,2.8328
0.89292585815,0.450203744818,0.411111111111,0.18,2.8332
0.862031535415,0.506854645781,0.427184466019,0.309,0.246
0.915929171111,0.40133994756,0.44375,0.16,1.81
0.909635795744,0.415406691209,0.279351280194,0.4287803357,0.44
0.836897669735,0.547359379559,0.469649531455,0.2771752053,0.2
0.869053512996,0.494718093008,0.461126005362,0.373,0.2832
0.849202181526,0.528067850651,0.468864468864,0.273,0.9304
0.903898417469,0.427747181051,0.458333333333,0.336,1.77
0.908751128974,0.417338454482,0.428571428571,0.21,1.88
0.902496519077,0.430697147719,0.364942528736,0.348,0.7024
0.900570274661,0.434710455818,0.447802197802,0.364,0.97
0.927183854567,0.374606593416,0.405405405405,0.222,2.4116
0.844080284002,0.53621681637,0.597802197802,0.455,0.1232
0.902774092782,0.430115028104,0.232769830949,0.769,0.2968
0.784846511075,0.619690208131,0.481116584565,0.609,0.1
0.871318704123,0.490717552004,0.411764705882,0.238,0.6372
0.904357160698,0.426776435496,0.447058823529,0.17,1.2848
0.857457136131,0.514555400028,0.426116838488,0.291,0.4208
0.909443580859,0.415827335842,0.435684647303,0.241,0.86
0.898127705364,0.439734721006,0.408888888889,0.225,0.2516
0.886825921893,0.46210365099,0.564766839378,0.386,1.116
0.795397426757,0.606088222545,0.648076849846,0.3722403597,0.13
0.906307787037,0.42261826174,0.166666666667,0.072,0.6524
0.873205754772,0.487351731127,0.36,0.4,0.5548
0.934724450107,0.355373328167,0.388888888889,0.126,21.93
0.810562681438,0.585651892731,0.290145985401,0.548,0.2628
0.886144042778,0.463409900033,0.558219178082,0.292,0.03
0.964682912459,0.263413891831,0.578947368421,0.095,41.34
0.74669721558,0.665164091217,0.375,0.472,0.28
0.893632640323,0.448799180201,0.547826086957,0.115,2.94
0.921028619712,0.389494905834,0.686198736667,0.2517516952,0.84
0.877905502684,0.478833925654,0.503333333333,0.3,0.48
0.810612771851,0.585582559603,0.326271186441,0.236,0.1912
0.710385289469,0.703813001092,0.400473933649,0.422,0.128
0.866025403785,0.5,0.438596491228,0.228,0.8812
0.796994368743,0.603986735113,0.436,0.5,0.13
0.806058193472,0.591836285417,0.474431818182,0.352,0.3036
0.874346616145,0.485301962531,0.530562347188,0.409,0.63
0.939692620786,0.342020143326,0.244343891403,0.221,2.4892
0.889579964776,0.456779472251,0.4875,0.24,1.8484
0.783465171292,0.621435696893,0.255033557047,0.447,0.0512
0.947091428228,0.320963902297,0.786720321932,0.497,0.11
0.863521319028,0.504312335348,0.650826446281,0.484,0.2876
0.882029118332,0.471194900667,0.5,0.286,0.5692
0.920346183569,0.39110472049,0.51497005988,0.334,0.2368
0.90024237101,0.435389105788,0.511428571429,0.35,0.12
0.926292570118,0.376805088268,0.537859007833,0.383,0.07
0.796093065706,0.605174215193,0.197278911565,0.147,0.2872
0.900968867902,0.433883739118,0.285714285714,0.294,2.8104
0.875558231302,0.483112599296,0.188811188811,0.143,0.692
0.907358694568,0.420357228309,0.362694300518,0.193,1.25
0.932883704732,0.360177724804,0.310344827586,0.174,2.9956
0.886825921893,0.46210365099,0.511737089202,0.213,1.3532
0.888068892427,0.459710389596,0.350769230769,0.325,0.63
0.902167424781,0.431386065681,0.394160583942,0.137,3.9684
0.901758939488,0.432239302995,0.453038674033,0.181,1.95
0.903693477637,0.428179983741,0.487972508591,0.291,9.84
0.846095252421,0.533031728728,0.422222222222,0.45,1.37
0.923879532511,0.382683432365,0.301886792453,0.159,3.01
0.848834295285,0.528659000821,0.526119402985,0.268,0.8476
0.902061502985,0.431607512485,0.665730337079,0.356,4.51
0.884666644312,0.466224118254,0.44289044289,0.429,0.45
0.958562947497,0.284880809612,0.453125,0.128,38.5
0.904189075869,0.427132432717,0.432098765432,0.324,1.4424
0.938685322739,0.344775093176,0.414634146341,0.287,14.01
0.728981160372,0.684533759447,0.643569926626,0.336671928,0.35
0.931752568457,0.363093860006,0.271929824561,0.114,4.72
0.933580426497,0.358367949545,0.366972477064,0.109,0.0732
0.919745395866,0.392515486044,0.5625,0.24,1.06
0.971767543161,0.235940335803,0.784615384615,0.325,0.29
0.821036428983,0.570875802853,0.487356321839,0.435,0.28
0.87822157337,0.478253978621,0.595744680851,0.282,2.55
0.953113170822,0.302614083622,0.612359550562,0.178,46.64
0.887704573184,0.460413499745,0.524886877828,0.221,1.7436
0.919135339255,0.393941909591,0.572519083969,0.262,1.06
0.939692620786,0.342020143326,0.241379310345,0.087,5.4664
0.869638574581,0.493688919867,0.445820433437,0.323,0.63
0.913545457643,0.406736643076,0.365853658537,0.164,1.634
0.737418364682,0.675436270443,0.446581196581,0.468,0.2304
0.961984514723,0.273103997469,0.452991452991,0.117,42.9
0.923879532511,0.382683432365,0.464516129032,0.155,6.3344
0.938388169258,0.345583049057,0.513966480447,0.179,36.4
0.951147120151,0.308738005159,0.802247191011,0.445,0.14
0.913545457643,0.406736643076,0.398230088496,0.113,8.06
0.914841345899,0.403813461679,0.517786561265,0.253,3.49
0.833697416464,0.552221529626,0.483783783784,0.37,1.22
0.913423562273,0.407010314224,0.333174471463,0.2774338895,0.71
0.871318704123,0.490717552004,0.286549707602,0.171,16.8192
0.834072050329,0.551655521916,0.518624641834,0.349,0.37
0.948752752329,0.316019326858,0.675944085885,0.2746439615,0.54
0.951101373315,0.308878904554,0.506444662538,0.07901849507,60.0
0.885141241705,0.46532244974,0.574879227053,0.207,4.66
0.886465687226,0.462794322967,0.509174311927,0.218,1.552
0.904357160698,0.426776435496,0.176744186047,0.215,0.9996
0.981255310627,0.192712260548,0.435483870968,0.062,43.61
0.876306680044,0.481753674102,0.486381322957,0.257,0.1616
0.958819734868,0.284015344704,0.579710144928,0.138,40.11
0.854209982737,0.519928173301,0.416974169742,0.271,0.2076
0.965925826289,0.258819045103,0.416,0.125,57.16
0.88310511667,0.469175183605,0.474885844749,0.438,0.12
0.847588207813,0.530654529781,0.476331360947,0.338,0.34
0.906307787037,0.42261826174,0.138728323699,0.173,2.886
0.85772861,0.514102744193,0.246153846154,0.26,0.65
0.815644745103,0.578553065662,0.390909090909,0.33,0.4504
0.928367933016,0.371662455661,0.284482758621,0.116,5.0
0.883938807129,0.46760259329,0.36,0.275,0.83
0.908450233179,0.417993030847,0.277515091153,0.5162737594,0.12
0.909631995355,0.415415013002,0.437086092715,0.151,1.3652
0.734826722595,0.678254884067,0.514606741573,0.445,0.0688
0.896281171702,0.443486258246,0.395161290323,0.248,0.55
0.894843789441,0.446379426608,0.221649484536,0.194,2.004
0.781335097457,0.624111741182,0.420581655481,0.447,0.318
0.915874855683,0.401463882222,0.40221402214,0.271,1.33
0.886465687226,0.462794322967,0.474358974359,0.312,1.1812
0.904697771646,0.426053919098,0.355670103093,0.194,1.57
0.936511241197,0.350637555192,0.333333333333,0.114,3.2
0.925040206749,0.379869208937,0.33681462141,0.383,2.45
0.915986079859,0.401210046614,0.409448818898,0.254,0.9372
0.881403067509,0.472364935813,0.366995073892,0.406,1.342
0.950201322263,0.311636723076,0.535211267606,0.142,47.58
0.96186343131,0.273530143693,0.703470031546,0.317,0.044
0.876306680044,0.481753674102,0.3125,0.08,8.2332
0.958965402735,0.283523114325,0.389312977099,0.131,32.14
0.772416959224,0.635115769843,0.400457665904,0.437,0.0416
0.816196912356,0.577773831408,0.302222222222,0.225,0.61
0.991444861374,0.13052619222,0.05,0.16,3.41
0.913545457643,0.406736643076,0.337552742616,0.237,0.52
0.910909914141,0.412605293616,0.594320486815,0.493,0.1
0.900065411864,0.435754809917,0.393442622951,0.183,2.1268
0.798635510046,0.601815023153,0.349854227405,0.343,0.1032
0.833313919082,0.552800065361,0.413551401869,0.428,0.1284
0.850918287686,0.525298075079,0.498920086393,0.463,0.36
0.910151642323,0.414275256293,0.463414634146,0.164,1.5
0.846390547665,0.532562710696,0.571884984026,0.313,0.1252
0.921796062511,0.387675146404,0.502074688797,0.241,0.6996
0.802077767205,0.597219603962,0.56488910188,0.4228806973,0.06
0.929347524227,0.369206147313,0.367346938776,0.196,2.66
0.884541264778,0.466461950115,0.516806722689,0.238,2.1876
0.922354294105,0.386345125693,0.383720930233,0.172,1.4376
0.862233964902,0.506510206975,0.63908045977,0.435,2.43
0.920453570755,0.390851920918,0.570815450644,0.233,1.14
0.902167424781,0.431386065681,0.463519313305,0.233,2.0568
0.903628360608,0.428317389215,0.394308943089,0.246,0.99
0.870530008674,0.492115336072,0.348790763571,0.3792943745,0.74
0.884255160376,0.467004080655,0.520833333333,0.24,2.148
0.908755740054,0.417328413744,0.663481077353,0.2823021043,0.33
0.805270257531,0.592907929054,0.31884057971,0.207,0.62
0.920704666358,0.390260063736,0.59343992828,0.2508854339,6.46
0.821975283758,0.569523162734,0.489230769231,0.325,0.09
0.801835982044,0.597544189077,0.409475465313,0.591,0.5
0.858299767963,0.513148622053,0.461883408072,0.223,0.91
0.820763441207,0.571268215095,0.395744680851,0.235,1.87
0.905308499583,0.424754659284,0.344186046512,0.215,1.3
0.906307787037,0.42261826174,0.101265822785,0.237,0.594
0.890539958869,0.454905024876,0.507462686567,0.201,1.322
0.946930129495,0.321439465303,0.432432432432,0.111,39.71
0.884896652218,0.465787413842,0.385057471264,0.174,1.7884
0.907403133891,0.420261290871,0.632330421785,0.1985478384,0.71
0.929637501083,0.36847539481,0.425287356322,0.261,0.3392
0.920905517945,0.389785873293,0.257575757576,0.264,0.37
0.868352091169,0.495948228914,0.553748062745,0.3607827475,0.41
0.888068892427,0.459710389596,0.435114503817,0.262,1.2988
0.734266633841,0.67886118642,0.63541905021,0.3401165093,0.49
0.836257330831,0.548337192458,0.48115942029,0.345,0.27
0.965925826289,0.258819045103,0.165413533835,0.266,16.4224
0.929776485888,0.368124552685,0.684931506849,0.219,0.76
0.8635722535,0.504225111418,0.375597100813,0.08968568223,0.65
0.777145961458,0.629320391048,0.130718954248,0.153,0.7156
0.810480799306,0.585765203777,0.445108440841,0.349617861,0.09
0.864263017348,0.503040194064,0.412742382271,0.361,0.0832
0.923056206884,0.384665099707,0.613065326633,0.199,0.24
0.890374578034,0.455228635732,0.518348623853,0.218,1.3204
0.928367933016,0.371662455661,0.291005291005,0.189,0.67
0.842155321988,0.539235026355,0.304812834225,0.187,0.2672
0.969077286229,0.24675739769,0.190909090909,0.11,23.2
0.856408254647,0.51629923627,0.515527950311,0.161,3.99
0.821149209134,0.570713567685,0.381679389313,0.131,0.2332
0.879279365658,0.476306410967,0.478723404255,0.282,0.684
0.853635095152,0.52087150462,0.483974358974,0.312,0.0664
0.881606242748,0.471985627692,0.478048780488,0.205,1.2764
0.815127795729,0.579281172343,0.478468899522,0.418,0.68
0.965925826289,0.258819045103,0.139130434783,0.23,6.2336
0.804597779768,0.593820185571,0.505415162455,0.277,0.1744
0.906786171129,0.421590844124,0.318181818182,0.242,0.1032
0.900968867902,0.433883739118,0.35,0.08,1.66
0.899426918938,0.437071181263,0.536507936508,0.315,2.1208
0.889752043156,0.456444193412,0.484693877551,0.196,1.28
0.836543096566,0.547901129391,0.474509803922,0.255,1.6812
0.936746707932,0.350008007307,0.369369369369,0.111,2.5
0.86122624318,0.508221760709,0.509259259259,0.108,1.2344
0.851236893809,0.524781621838,0.355742296919,0.357,0.2224
0.802388314247,0.596802306597,0.314148681055,0.417,0.2788
0.904968110378,0.425479399265,0.708259634201,0.3633367625,0.27
0.862605415601,0.50587735369,0.432584269663,0.178,1.58
0.926494067215,0.376309371948,0.546762589928,0.139,0.4164
0.951751416391,0.306870072504,0.440022515384,0.167863892,4.66
0.90846527182,0.417960344887,0.439114391144,0.271,0.8448
0.852408233296,0.522876853389,0.472,0.25,0.7236
0.866025403785,0.5,0.577367205543,0.433,0.2188
0.866025403785,0.5,0.415887850467,0.428,1.4484
0.909631995355,0.415415013002,0.483516483516,0.182,1.07
0.848927765703,0.528508891712,0.403846153846,0.312,1.2624
0.840914756766,0.541167600521,0.426966292135,0.356,0.2444
0.864849029382,0.502032027243,0.570332480818,0.391,0.974
0.829628609088,0.558315655327,0.370786516854,0.267,0.3652
0.942180646756,0.335105399655,0.411255411255,0.231,28.87
0.908924477412,0.416960782761,0.489082969432,0.229,4.13
0.930965730719,0.365106571053,0.662946428571,0.448,0.03
